# dR/dEr [1/keV/kg/Myr]
# Er [keV]  ,  Na23  ,  Cl35 ,  Cl37
9.661E-03  8.770E+08  3.447E+09  1.124E+08
9.886E-03  8.452E+08  3.380E+09  1.167E+08
1.012E-02  8.326E+08  3.296E+09  1.035E+08
1.035E-02  8.233E+08  3.210E+09  1.027E+08
1.059E-02  7.856E+08  3.145E+09  9.818E+07
1.084E-02  7.840E+08  3.045E+09  9.701E+07
1.109E-02  7.552E+08  3.002E+09  9.740E+07
1.135E-02  7.562E+08  2.934E+09  9.264E+07
1.162E-02  7.160E+08  2.832E+09  8.885E+07
1.189E-02  6.995E+08  2.801E+09  9.012E+07
1.216E-02  6.900E+08  2.757E+09  8.798E+07
1.245E-02  6.974E+08  2.696E+09  8.921E+07
1.274E-02  6.600E+08  2.571E+09  8.103E+07
1.303E-02  6.407E+08  2.555E+09  7.742E+07
1.334E-02  6.300E+08  2.528E+09  7.946E+07
1.365E-02  6.111E+08  2.447E+09  7.917E+07
1.396E-02  6.076E+08  2.372E+09  8.042E+07
1.429E-02  5.951E+08  2.339E+09  7.399E+07
1.462E-02  5.733E+08  2.286E+09  7.577E+07
1.496E-02  5.696E+08  2.218E+09  7.212E+07
1.531E-02  5.597E+08  2.170E+09  7.108E+07
1.567E-02  5.313E+08  2.138E+09  6.300E+07
1.603E-02  5.217E+08  2.075E+09  6.551E+07
1.641E-02  5.165E+08  2.016E+09  6.346E+07
1.679E-02  5.038E+08  1.986E+09  6.051E+07
1.718E-02  4.783E+08  1.954E+09  6.369E+07
1.758E-02  4.724E+08  1.902E+09  5.890E+07
1.799E-02  4.580E+08  1.844E+09  6.025E+07
1.841E-02  4.542E+08  1.810E+09  5.744E+07
1.884E-02  4.416E+08  1.772E+09  5.374E+07
1.928E-02  4.345E+08  1.726E+09  5.360E+07
1.973E-02  4.245E+08  1.693E+09  5.354E+07
2.019E-02  4.062E+08  1.653E+09  5.478E+07
2.066E-02  4.061E+08  1.615E+09  4.985E+07
2.114E-02  3.798E+08  1.573E+09  5.161E+07
2.163E-02  3.858E+08  1.564E+09  5.139E+07
2.213E-02  3.729E+08  1.514E+09  4.923E+07
2.265E-02  3.675E+08  1.465E+09  4.775E+07
2.318E-02  3.591E+08  1.435E+09  4.781E+07
