#dR/dEr [1/keV/Myr/kg]
# Er [keV]  , O16 ,  Mg24 , Mg25 , Mg26 , Si28 , Si29 , Si30 , Fe54 , Fe56 , Fe57
2.018500E-03  8.305486E+08  2.343293E+08  1.390413E+07  2.111132E+07  8.183028E+07  5.676457E+06  2.742558E+06  1.594510E+06  1.548589E+08  1.275608E+05
2.065517E-03  8.376340E+08  2.357268E+08  1.184243E+07  2.262528E+07  8.775867E+07  5.858888E+06  3.241087E+06  1.682872E+06  1.513962E+08  1.246572E+05
2.113629E-03  8.424438E+08  2.323101E+08  1.279106E+07  2.131844E+07  7.711184E+07  6.090983E+06  3.289131E+06  1.400926E+06  1.489245E+08  6.090983E+04
2.162862E-03  8.374935E+08  2.270816E+08  1.148801E+07  2.077365E+07  8.118985E+07  5.297578E+06  3.035691E+06  1.428560E+06  1.450584E+08  5.952335E+04
2.213241E-03  8.425116E+08  2.190041E+08  1.227354E+07  1.896291E+07  7.335039E+07  5.293327E+06  3.490106E+06  1.512379E+06  1.406513E+08  1.163369E+05
2.264794E-03  8.286202E+08  2.174297E+08  1.182363E+07  2.216930E+07  7.560299E+07  4.888615E+06  2.842218E+06  1.534798E+06  1.393824E+08  0.000000E+00
2.317548E-03  8.162023E+08  2.159800E+08  1.099898E+07  1.810944E+07  6.943803E+07  5.055088E+06  2.888622E+06  1.833164E+06  1.290992E+08  0.000000E+00
2.371531E-03  7.919233E+08  2.033008E+08  1.150862E+07  1.976008E+07  7.263459E+07  5.157164E+06  2.551439E+06  1.411434E+06  1.306663E+08  5.428594E+04
2.426771E-03  7.613240E+08  1.968164E+08  9.920395E+06  1.782488E+07  6.816956E+07  4.933672E+06  2.917763E+06  1.220156E+06  1.297609E+08  1.591507E+05
2.483298E-03  7.578880E+08  1.980390E+08  1.099065E+07  1.840415E+07  6.822495E+07  4.095571E+06  2.799504E+06  1.503437E+06  1.273256E+08  0.000000E+00
2.541141E-03  7.392178E+08  1.914539E+08  1.114577E+07  1.828919E+07  6.241631E+07  3.850357E+06  2.583792E+06  1.367890E+06  1.196144E+08  5.066259E+04
2.600332E-03  7.280847E+08  1.860067E+08  9.555307E+06  1.846699E+07  6.545138E+07  4.356824E+06  2.227921E+06  8.911686E+05  1.232783E+08  0.000000E+00
2.660901E-03  7.117534E+08  1.798857E+08  9.095890E+06  1.678869E+07  6.207461E+07  4.935004E+06  1.935296E+06  1.693384E+06  1.204722E+08  4.838239E+04
2.722882E-03  6.920058E+08  1.794790E+08  8.888842E+06  1.678478E+07  6.047250E+07  4.728108E+06  1.985805E+06  9.456215E+05  1.184391E+08  4.728108E+04
2.786306E-03  6.708479E+08  1.708655E+08  9.518195E+06  1.649512E+07  5.900357E+07  4.204639E+06  1.986808E+06  1.524759E+06  1.105219E+08  4.620483E+04
2.851207E-03  6.753997E+08  1.636799E+08  9.030616E+06  1.544235E+07  6.027936E+07  3.973471E+06  2.528572E+06  1.399745E+06  1.075998E+08  0.000000E+00
2.917620E-03  6.482002E+08  1.639695E+08  9.398682E+06  1.562034E+07  5.745110E+07  3.662397E+06  2.471015E+06  1.367883E+06  1.109309E+08  4.412527E+04
2.985580E-03  6.298663E+08  1.615738E+08  9.270984E+06  1.548039E+07  5.450476E+07  4.139602E+06  2.199164E+06  1.293626E+06  1.075003E+08  8.624171E+04
3.055124E-03  6.180572E+08  1.560840E+08  8.933532E+06  1.432736E+07  5.655095E+07  4.129652E+06  1.938408E+06  9.692040E+05  1.057697E+08  1.264179E+05
3.126287E-03  6.031237E+08  1.550431E+08  8.853721E+06  1.556608E+07  5.493425E+07  4.035649E+06  2.182545E+06  1.441303E+06  9.990291E+07  8.236019E+04
3.199107E-03  5.757526E+08  1.570271E+08  8.491214E+06  1.613733E+07  5.247651E+07  3.259661E+06  2.132864E+06  1.006068E+06  9.746787E+07  2.414563E+05
3.273624E-03  5.690178E+08  1.521156E+08  7.472070E+06  1.364636E+07  5.069210E+07  3.028155E+06  1.730374E+06  8.651871E+05  9.890662E+07  7.865337E+04
3.349876E-03  5.688631E+08  1.414664E+08  7.532574E+06  1.506515E+07  5.092174E+07  3.497267E+06  2.229027E+06  9.223560E+05  9.484895E+07  3.843150E+04
3.427905E-03  5.409666E+08  1.383964E+08  7.699122E+06  1.325751E+07  4.844814E+07  3.417659E+06  1.539824E+06  9.389174E+05  9.524378E+07  7.511339E+04
