# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.400000000000000000e+02 1.503000000000000114e+02 1.018000000000000000e+03 9.750000000000000333e-02
1.500000000000000000e+02 1.568000000000000114e+02 1.001000000000000000e+03 1.047000000000000014e-01
1.600000000000000000e+02 1.625999999999999943e+02 9.847999999999999545e+02 1.120000000000000023e-01
1.700000000000000000e+02 1.679000000000000057e+02 9.687999999999999545e+02 1.194000000000000061e-01
1.800000000000000000e+02 1.728000000000000114e+02 9.533999999999999773e+02 1.269000000000000128e-01
2.000000000000000000e+02 1.819000000000000057e+02 9.240000000000000000e+02 1.421000000000000041e-01
2.250000000000000000e+02 1.928000000000000114e+02 8.898999999999999773e+02 1.616000000000000214e-01
2.500000000000000000e+02 2.033000000000000114e+02 8.586000000000000227e+02 1.816000000000000114e-01
2.750000000000000000e+02 2.138000000000000114e+02 8.296000000000000227e+02 2.020000000000000129e-01
3.000000000000000000e+02 2.244000000000000057e+02 8.028999999999999773e+02 2.227999999999999980e-01
3.250000000000000000e+02 2.350000000000000000e+02 7.780000000000000000e+02 2.440000000000000224e-01
3.500000000000000000e+02 2.455999999999999943e+02 7.548999999999999773e+02 2.656000000000000028e-01
3.750000000000000000e+02 2.563000000000000114e+02 7.333999999999999773e+02 2.873999999999999888e-01
4.000000000000000000e+02 2.670000000000000000e+02 7.132999999999999545e+02 3.096000000000000418e-01
4.500000000000000000e+02 2.883999999999999773e+02 6.767000000000000455e+02 3.546000000000000263e-01
5.000000000000000000e+02 3.098999999999999773e+02 6.442999999999999545e+02 4.003000000000000447e-01
5.500000000000000000e+02 3.313000000000000114e+02 6.153999999999999773e+02 4.467000000000000415e-01
6.000000000000000000e+02 3.525000000000000000e+02 5.893999999999999773e+02 4.935000000000000497e-01
6.500000000000000000e+02 3.736999999999999886e+02 5.657999999999999545e+02 5.407000000000000695e-01
7.000000000000000000e+02 3.946999999999999886e+02 5.443999999999999773e+02 5.880000000000000782e-01
8.000000000000000000e+02 4.363000000000000114e+02 5.068000000000000114e+02 6.830000000000000515e-01
9.000000000000000000e+02 4.773999999999999773e+02 4.748000000000000114e+02 7.778000000000000469e-01
1.000000000000000000e+03 5.177999999999999545e+02 4.471999999999999886e+02 8.719000000000000083e-01
1.100000000000000000e+03 5.577999999999999545e+02 4.231000000000000227e+02 9.651000000000000689e-01
1.200000000000000000e+03 5.972999999999999545e+02 4.018000000000000114e+02 1.060000000000000053e+00
1.300000000000000000e+03 6.362999999999999545e+02 3.828999999999999773e+02 1.149999999999999911e+00
1.400000000000000000e+03 6.750000000000000000e+02 3.658999999999999773e+02 1.239999999999999991e+00
1.500000000000000000e+03 7.132999999999999545e+02 3.506000000000000227e+02 1.320000000000000062e+00
1.600000000000000000e+03 7.512000000000000455e+02 3.366000000000000227e+02 1.409999999999999920e+00
1.700000000000000000e+03 7.890000000000000000e+02 3.238999999999999773e+02 1.489999999999999991e+00
1.800000000000000000e+03 8.265000000000000000e+02 3.123000000000000114e+02 1.580000000000000071e+00
2.000000000000000000e+03 9.007999999999999545e+02 2.916999999999999886e+02 1.739999999999999991e+00
2.250000000000000000e+03 9.928999999999999773e+02 2.698999999999999773e+02 1.929999999999999938e+00
2.500000000000000000e+03 1.084000000000000000e+03 2.515000000000000000e+02 2.109999999999999876e+00
2.750000000000000000e+03 1.174000000000000000e+03 2.356999999999999886e+02 2.279999999999999805e+00
3.000000000000000000e+03 1.264000000000000000e+03 2.220000000000000000e+02 2.439999999999999947e+00
3.250000000000000000e+03 1.352000000000000000e+03 2.100000000000000000e+02 2.600000000000000089e+00
3.500000000000000000e+03 1.439000000000000000e+03 1.994000000000000057e+02 2.750000000000000000e+00
3.750000000000000000e+03 1.526000000000000000e+03 1.900000000000000000e+02 2.890000000000000124e+00
4.000000000000000000e+03 1.611000000000000000e+03 1.814000000000000057e+02 3.029999999999999805e+00
4.500000000000000000e+03 1.778000000000000000e+03 1.666999999999999886e+02 3.290000000000000036e+00
5.000000000000000000e+03 1.941000000000000000e+03 1.545000000000000000e+02 3.529999999999999805e+00
5.500000000000000000e+03 2.100000000000000000e+03 1.440999999999999943e+02 3.750000000000000000e+00
6.000000000000000000e+03 2.254000000000000000e+03 1.350999999999999943e+02 3.959999999999999964e+00
6.500000000000000000e+03 2.403000000000000000e+03 1.272999999999999972e+02 4.160000000000000142e+00
7.000000000000000000e+03 2.548000000000000000e+03 1.204000000000000057e+02 4.349999999999999645e+00
8.000000000000000000e+03 2.827000000000000000e+03 1.089000000000000057e+02 4.700000000000000178e+00
9.000000000000000000e+03 3.092000000000000000e+03 9.956999999999999318e+01 5.019999999999999574e+00
1.000000000000000000e+04 3.344000000000000000e+03 9.184999999999999432e+01 5.320000000000000284e+00
