# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
8.999989999999999934e-01 2.275000000000000000e+01 3.646999999999999886e+02 5.100000000000000366e-03
9.999990000000000823e-01 2.398000000000000043e+01 3.868999999999999773e+02 5.300000000000000024e-03
1.100000000000000089e+00 2.514999999999999858e+01 4.080000000000000000e+02 5.599999999999999943e-03
1.199999999999999956e+00 2.626000000000000156e+01 4.280000000000000000e+02 5.700000000000000205e-03
1.300000000000000044e+00 2.733999999999999986e+01 4.471999999999999886e+02 5.899999999999999863e-03
1.399999999999999911e+00 2.837000000000000099e+01 4.656999999999999886e+02 6.100000000000000387e-03
1.500000000000000000e+00 2.935999999999999943e+01 4.833999999999999773e+02 6.300000000000000044e-03
1.600000000000000089e+00 3.032999999999999829e+01 5.005000000000000000e+02 6.400000000000000307e-03
1.699999999999999956e+00 3.126000000000000156e+01 5.170000000000000000e+02 6.599999999999999964e-03
1.800000000000000044e+00 3.217000000000000171e+01 5.330000000000000000e+02 6.800000000000000488e-03
2.000000000000000000e+00 3.390999999999999659e+01 5.635000000000000000e+02 7.100000000000000408e-03
2.250000000000000000e+00 3.596000000000000085e+01 5.992000000000000455e+02 7.400000000000000328e-03
2.500000000000000000e+00 3.790999999999999659e+01 6.327999999999999545e+02 7.700000000000000247e-03
2.750000000000000000e+00 3.975999999999999801e+01 6.643999999999999773e+02 8.099999999999999561e-03
3.000000000000000000e+00 4.153000000000000114e+01 6.942999999999999545e+02 8.400000000000001216e-03
3.250000000000000000e+00 4.321999999999999886e+01 7.227999999999999545e+02 8.700000000000001135e-03
3.500000000000000000e+00 4.485000000000000142e+01 7.500000000000000000e+02 8.899999999999999925e-03
3.750000000000000000e+00 4.642999999999999972e+01 7.758999999999999773e+02 9.199999999999999845e-03
4.000000000000000000e+00 4.795000000000000284e+01 8.007999999999999545e+02 9.499999999999999764e-03
4.500000000000000000e+00 5.085999999999999943e+01 8.477999999999999545e+02 1.000000000000000021e-02
5.000000000000000000e+00 5.360999999999999943e+01 8.916000000000000227e+02 1.040000000000000126e-02
