# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
9.999990000000000268e-03 1.548000000000000043e+00 4.107000000000000028e+01 3.000000000000000279e-04
1.099989999999999996e-02 1.622999999999999998e+00 4.342000000000000171e+01 3.000000000000000279e-04
1.199990000000000084e-02 1.695000000000000062e+00 4.567999999999999972e+01 3.000000000000000279e-04
1.299990000000000000e-02 1.764000000000000012e+00 4.784000000000000341e+01 3.000000000000000279e-04
1.399990000000000089e-02 1.830999999999999961e+00 4.992000000000000171e+01 3.000000000000000279e-04
1.499990000000000004e-02 1.895000000000000018e+00 5.193999999999999773e+01 3.000000000000000279e-04
1.599990000000000093e-02 1.957999999999999963e+00 5.388000000000000256e+01 4.000000000000000192e-04
1.699990000000000182e-02 2.017999999999999794e+00 5.577000000000000313e+01 4.000000000000000192e-04
1.799989999999999923e-02 2.076000000000000068e+00 5.760000000000000142e+01 4.000000000000000192e-04
1.999990000000000101e-02 2.189000000000000057e+00 6.110000000000000142e+01 4.000000000000000192e-04
2.249989999999999976e-02 2.321000000000000174e+00 6.523999999999999488e+01 4.000000000000000192e-04
2.499990000000000198e-02 2.447000000000000064e+00 6.915000000000000568e+01 4.000000000000000192e-04
2.749990000000000073e-02 2.565999999999999837e+00 7.284999999999999432e+01 4.000000000000000192e-04
2.999989999999999948e-02 2.680000000000000160e+00 7.637000000000000455e+01 5.000000000000000104e-04
3.249989999999999823e-02 2.790000000000000036e+00 7.973999999999999488e+01 5.000000000000000104e-04
3.499990000000000046e-02 2.895000000000000018e+00 8.296999999999999886e+01 5.000000000000000104e-04
3.749989999999999574e-02 2.996999999999999886e+00 8.606999999999999318e+01 5.000000000000000104e-04
3.999989999999999796e-02 3.095000000000000195e+00 8.904999999999999716e+01 5.000000000000000104e-04
4.499989999999999546e-02 3.282999999999999918e+00 9.471999999999999886e+01 6.000000000000000559e-04
4.999989999999999990e-02 3.460999999999999854e+00 1.000000000000000000e+02 6.000000000000000559e-04
5.499989999999999740e-02 3.629000000000000004e+00 1.050000000000000000e+02 6.000000000000000559e-04
5.999989999999999490e-02 3.790999999999999925e+00 1.097999999999999972e+02 6.000000000000000559e-04
6.499989999999999934e-02 3.946000000000000174e+00 1.142999999999999972e+02 6.999999999999999929e-04
6.999990000000000379e-02 4.094999999999999751e+00 1.185999999999999943e+02 6.999999999999999929e-04
7.999989999999999879e-02 4.376999999999999780e+00 1.267000000000000028e+02 6.999999999999999929e-04
8.999989999999999379e-02 4.642999999999999794e+00 1.340999999999999943e+02 8.000000000000000383e-04
9.999990000000000268e-02 4.894000000000000128e+00 1.410999999999999943e+02 8.000000000000000383e-04
1.100000000000000006e-01 5.133000000000000007e+00 1.475999999999999943e+02 8.000000000000000383e-04
1.199999999999999956e-01 5.360999999999999766e+00 1.536999999999999886e+02 9.000000000000000838e-04
1.300000000000000044e-01 5.580000000000000071e+00 1.595000000000000000e+02 9.000000000000000838e-04
1.399989999999999846e-01 5.791000000000000369e+00 1.649000000000000057e+02 9.000000000000000838e-04
1.499989999999999934e-01 5.993999999999999773e+00 1.701999999999999886e+02 1.000000000000000021e-03
1.599990000000000023e-01 6.190000000000000391e+00 1.750999999999999943e+02 1.000000000000000021e-03
1.699990000000000112e-01 6.381000000000000227e+00 1.799000000000000057e+02 1.000000000000000021e-03
1.799989999999999923e-01 6.565999999999999837e+00 1.845000000000000000e+02 1.100000000000000066e-03
1.999990000000000101e-01 6.921000000000000263e+00 1.930999999999999943e+02 1.100000000000000066e-03
2.249990000000000046e-01 7.341000000000000192e+00 2.030000000000000000e+02 1.200000000000000112e-03
2.499989999999999990e-01 7.738000000000000433e+00 2.120999999999999943e+02 1.300000000000000157e-03
2.749990000000000490e-01 8.115999999999999659e+00 2.205000000000000000e+02 1.300000000000000157e-03
2.999990000000000157e-01 8.477000000000000313e+00 2.284000000000000057e+02 1.399999999999999986e-03
3.249990000000000379e-01 8.823000000000000398e+00 2.356999999999999886e+02 1.500000000000000031e-03
3.499990000000000046e-01 9.156000000000000583e+00 2.426999999999999886e+02 1.500000000000000031e-03
3.749990000000000268e-01 9.477000000000000313e+00 2.491999999999999886e+02 1.600000000000000077e-03
3.999990000000000490e-01 9.788000000000000256e+00 2.553000000000000114e+02 1.600000000000000077e-03
4.499990000000000379e-01 1.038000000000000078e+01 2.666999999999999886e+02 1.700000000000000122e-03
4.999990000000000268e-01 1.093999999999999950e+01 2.771000000000000227e+02 1.899999999999999996e-03
5.499990000000000157e-01 1.148000000000000043e+01 2.866000000000000227e+02 2.000000000000000042e-03
5.999990000000000601e-01 1.199000000000000021e+01 2.953000000000000114e+02 2.100000000000000304e-03
6.499989999999999934e-01 1.248000000000000043e+01 3.033999999999999773e+02 2.200000000000000133e-03
6.999990000000000379e-01 1.294999999999999929e+01 3.110000000000000000e+02 2.299999999999999961e-03
7.999990000000000157e-01 1.383999999999999986e+01 3.246999999999999886e+02 2.400000000000000223e-03
8.999989999999999934e-01 1.467999999999999972e+01 3.366999999999999886e+02 2.600000000000000314e-03
9.999990000000000823e-01 1.548000000000000043e+01 3.476000000000000227e+02 2.799999999999999972e-03
1.100000000000000089e+00 1.623000000000000043e+01 3.573000000000000114e+02 3.000000000000000062e-03
1.199999999999999956e+00 1.694999999999999929e+01 3.661999999999999886e+02 3.100000000000000325e-03
1.300000000000000044e+00 1.764999999999999858e+01 3.743000000000000114e+02 3.299999999999999982e-03
1.399999999999999911e+00 1.830999999999999872e+01 3.818000000000000114e+02 3.500000000000000073e-03
1.500000000000000000e+00 1.896000000000000085e+01 3.886000000000000227e+02 3.600000000000000335e-03
1.600000000000000089e+00 1.957999999999999829e+01 3.950000000000000000e+02 3.799999999999999992e-03
1.699999999999999956e+00 2.017999999999999972e+01 4.008999999999999773e+02 4.000000000000000083e-03
1.800000000000000044e+00 2.076999999999999957e+01 4.065000000000000000e+02 4.100000000000000346e-03
2.000000000000000000e+00 2.189000000000000057e+01 4.165000000000000000e+02 4.400000000000000265e-03
2.250000000000000000e+00 2.321999999999999886e+01 4.273999999999999773e+02 4.800000000000000447e-03
2.500000000000000000e+00 2.446999999999999886e+01 4.368000000000000114e+02 5.200000000000000629e-03
2.750000000000000000e+00 2.567000000000000171e+01 4.450000000000000000e+02 5.500000000000000548e-03
3.000000000000000000e+00 2.680999999999999872e+01 4.521999999999999886e+02 5.899999999999999863e-03
3.250000000000000000e+00 2.789999999999999858e+01 4.586000000000000227e+02 6.200000000000000649e-03
3.500000000000000000e+00 2.896000000000000085e+01 4.643000000000000114e+02 6.599999999999999964e-03
3.750000000000000000e+00 2.996999999999999886e+01 4.693999999999999773e+02 6.900000000000000751e-03
4.000000000000000000e+00 3.096000000000000085e+01 4.738999999999999773e+02 7.300000000000000065e-03
4.500000000000000000e+00 3.284000000000000341e+01 4.816000000000000227e+02 7.900000000000000772e-03
5.000000000000000000e+00 3.460999999999999943e+01 4.878999999999999773e+02 8.600000000000000006e-03
5.500000000000000000e+00 3.629999999999999716e+01 4.931000000000000227e+02 9.300000000000000974e-03
6.000000000000000000e+00 3.792000000000000171e+01 4.973000000000000114e+02 9.900000000000000813e-03
6.500000000000000000e+00 3.946000000000000085e+01 5.006999999999999886e+02 1.060000000000000005e-02
7.000000000000000000e+00 4.096000000000000085e+01 5.035000000000000000e+02 1.130000000000000102e-02
8.000000000000000000e+00 4.378000000000000114e+01 5.075000000000000000e+02 1.260000000000000009e-02
9.000000000000000000e+00 4.643999999999999773e+01 5.100000000000000000e+02 1.390000000000000090e-02
1.000000000000000000e+01 4.895000000000000284e+01 5.111999999999999886e+02 1.519999999999999997e-02
1.100000000000000000e+01 5.134000000000000341e+01 5.115000000000000000e+02 1.650000000000000078e-02
1.200000000000000000e+01 5.363000000000000256e+01 5.111999999999999886e+02 1.779999999999999985e-02
1.300000000000000000e+01 5.582000000000000028e+01 5.101999999999999886e+02 1.910000000000000239e-02
1.400000000000000000e+01 5.792999999999999972e+01 5.088999999999999773e+02 2.040000000000000147e-02
1.500000000000000000e+01 5.996000000000000085e+01 5.071999999999999886e+02 2.170000000000000054e-02
1.600000000000000000e+01 6.192999999999999972e+01 5.051999999999999886e+02 2.299999999999999961e-02
1.700000000000000000e+01 6.382999999999999829e+01 5.030000000000000000e+02 2.430000000000000215e-02
1.800000000000000000e+01 6.568999999999999773e+01 5.006999999999999886e+02 2.560000000000000123e-02
2.000000000000000000e+01 6.923999999999999488e+01 4.955000000000000000e+02 2.830000000000000224e-02
2.250000000000000000e+01 7.343999999999999773e+01 4.886000000000000227e+02 3.169999999999999901e-02
2.500000000000000000e+01 7.742000000000000171e+01 4.815000000000000000e+02 3.509999999999999926e-02
2.750000000000000000e+01 8.120000000000000284e+01 4.741999999999999886e+02 3.860000000000000236e-02
3.000000000000000000e+01 8.481000000000000227e+01 4.668999999999999773e+02 4.210000000000000547e-02
3.250000000000000000e+01 8.828000000000000114e+01 4.596999999999999886e+02 4.560000000000000164e-02
3.500000000000000000e+01 9.160999999999999943e+01 4.525000000000000000e+02 4.920000000000000068e-02
3.750000000000000000e+01 9.482999999999999829e+01 4.456000000000000227e+02 5.279999999999999971e-02
4.000000000000000000e+01 9.793999999999999773e+01 4.388000000000000114e+02 5.650000000000000161e-02
4.500000000000000000e+01 1.039000000000000057e+02 4.256999999999999886e+02 6.389999999999999847e-02
5.000000000000000000e+01 1.095000000000000000e+02 4.133999999999999773e+02 7.150000000000000799e-02
5.500000000000000000e+01 1.150000000000000000e+02 4.018000000000000114e+02 7.920000000000000651e-02
6.000000000000000000e+01 1.209000000000000057e+02 3.908999999999999773e+02 8.700000000000000788e-02
6.500000000000000000e+01 1.267999999999999972e+02 3.806000000000000227e+02 9.489999999999999825e-02
7.000000000000000000e+01 1.325000000000000000e+02 3.708999999999999773e+02 1.030000000000000082e-01
8.000000000000000000e+01 1.433000000000000114e+02 3.531000000000000227e+02 1.193000000000000033e-01
9.000000000000000000e+01 1.530999999999999943e+02 3.371999999999999886e+02 1.360000000000000098e-01
1.000000000000000000e+02 1.621999999999999886e+02 3.228999999999999773e+02 1.529999999999999971e-01
1.100000000000000000e+02 1.705999999999999943e+02 3.100000000000000000e+02 1.702000000000000179e-01
1.200000000000000000e+02 1.785000000000000000e+02 2.981999999999999886e+02 1.877000000000000057e-01
1.300000000000000000e+02 1.860000000000000000e+02 2.873999999999999773e+02 2.053999999999999992e-01
1.400000000000000000e+02 1.931999999999999886e+02 2.775000000000000000e+02 2.232999999999999985e-01
1.500000000000000000e+02 2.001999999999999886e+02 2.683999999999999773e+02 2.413000000000000145e-01
1.600000000000000000e+02 2.069000000000000057e+02 2.600000000000000000e+02 2.595000000000000084e-01
1.700000000000000000e+02 2.135000000000000000e+02 2.520999999999999943e+02 2.777999999999999914e-01
1.800000000000000000e+02 2.199000000000000057e+02 2.448000000000000114e+02 2.962000000000000188e-01
2.000000000000000000e+02 2.325999999999999943e+02 2.315999999999999943e+02 3.333000000000000407e-01
