# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
6.000000000000000000e+01 1.345999999999999943e+02 1.460999999999999943e+02 1.426999999999999935e-01
6.500000000000000000e+01 1.400000000000000000e+02 1.408000000000000114e+02 1.559000000000000108e-01
7.000000000000000000e+01 1.453000000000000114e+02 1.360000000000000000e+02 1.692000000000000171e-01
8.000000000000000000e+01 1.553000000000000114e+02 1.274000000000000057e+02 1.960000000000000075e-01
9.000000000000000000e+01 1.649000000000000057e+02 1.200000000000000000e+02 2.229000000000000148e-01
1.000000000000000000e+02 1.739000000000000057e+02 1.135999999999999943e+02 2.499000000000000110e-01
1.100000000000000000e+02 1.825999999999999943e+02 1.079000000000000057e+02 2.769000000000000350e-01
1.200000000000000000e+02 1.910000000000000000e+02 1.029000000000000057e+02 3.039000000000000035e-01
1.300000000000000000e+02 1.990999999999999943e+02 9.837000000000000455e+01 3.308000000000000385e-01
1.400000000000000000e+02 2.069000000000000057e+02 9.429999999999999716e+01 3.576000000000000290e-01
1.500000000000000000e+02 2.145000000000000000e+02 9.059999999999999432e+01 3.843000000000000305e-01
1.600000000000000000e+02 2.220000000000000000e+02 8.723000000000000398e+01 4.107999999999999985e-01
1.700000000000000000e+02 2.293000000000000114e+02 8.412999999999999545e+01 4.371000000000000441e-01
1.800000000000000000e+02 2.365000000000000000e+02 8.129000000000000625e+01 4.633000000000000451e-01
2.000000000000000000e+02 2.504000000000000057e+02 7.620999999999999375e+01 5.149000000000000243e-01
2.250000000000000000e+02 2.673999999999999773e+02 7.081000000000000227e+01 5.783000000000000362e-01
2.500000000000000000e+02 2.838000000000000114e+02 6.621999999999999886e+01 6.401999999999999913e-01
2.750000000000000000e+02 2.998999999999999773e+02 6.227000000000000313e+01 7.006000000000000005e-01
3.000000000000000000e+02 3.156000000000000227e+02 5.882000000000000028e+01 7.596000000000000529e-01
3.250000000000000000e+02 3.310000000000000000e+02 5.578000000000000114e+01 8.171000000000000485e-01
3.500000000000000000e+02 3.461000000000000227e+02 5.307000000000000028e+01 8.732000000000000872e-01
3.750000000000000000e+02 3.611000000000000227e+02 5.064999999999999858e+01 9.280000000000000471e-01
4.000000000000000000e+02 3.758000000000000114e+02 4.846999999999999886e+01 9.814000000000000501e-01
4.500000000000000000e+02 4.046000000000000227e+02 4.468999999999999773e+01 1.080000000000000071e+00
5.000000000000000000e+02 4.328999999999999773e+02 4.152000000000000313e+01 1.179999999999999938e+00
5.500000000000000000e+02 4.606000000000000227e+02 3.881000000000000227e+01 1.280000000000000027e+00
6.000000000000000000e+02 4.878999999999999773e+02 3.647999999999999687e+01 1.370000000000000107e+00
6.500000000000000000e+02 5.147999999999999545e+02 3.443999999999999773e+01 1.449999999999999956e+00
7.000000000000000000e+02 5.412999999999999545e+02 3.263000000000000256e+01 1.540000000000000036e+00
8.000000000000000000e+02 5.932999999999999545e+02 2.960000000000000142e+01 1.689999999999999947e+00
9.000000000000000000e+02 6.437999999999999545e+02 2.712999999999999901e+01 1.840000000000000080e+00
1.000000000000000000e+03 6.928999999999999773e+02 2.507999999999999829e+01 1.979999999999999982e+00
1.100000000000000000e+03 7.402999999999999545e+02 2.333999999999999986e+01 2.109999999999999876e+00
1.200000000000000000e+03 7.862000000000000455e+02 2.185000000000000142e+01 2.229999999999999982e+00
1.300000000000000000e+03 8.306000000000000227e+02 2.055999999999999872e+01 2.339999999999999858e+00
1.400000000000000000e+03 8.733999999999999773e+02 1.942000000000000171e+01 2.459999999999999964e+00
1.500000000000000000e+03 9.147000000000000455e+02 1.842000000000000171e+01 2.560000000000000053e+00
1.600000000000000000e+03 9.543999999999999773e+02 1.751999999999999957e+01 2.660000000000000142e+00
1.700000000000000000e+03 9.927000000000000455e+02 1.671999999999999886e+01 2.759999999999999787e+00
1.800000000000000000e+03 1.030000000000000000e+03 1.599000000000000021e+01 2.859999999999999876e+00
2.000000000000000000e+03 1.099000000000000000e+03 1.472000000000000064e+01 3.040000000000000036e+00
2.250000000000000000e+03 1.179000000000000000e+03 1.341999999999999993e+01 3.250000000000000000e+00
2.500000000000000000e+03 1.253000000000000000e+03 1.233999999999999986e+01 3.450000000000000178e+00
