# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
2.000000000000000000e+00 3.357999999999999829e+01 4.278000000000000114e+02 3.900000000000000255e-03
2.250000000000000000e+00 3.560999999999999943e+01 4.381999999999999886e+02 4.300000000000000003e-03
2.500000000000000000e+00 3.753999999999999915e+01 4.471000000000000227e+02 4.599999999999999922e-03
2.750000000000000000e+00 3.936999999999999744e+01 4.548000000000000114e+02 4.899999999999999842e-03
3.000000000000000000e+00 4.111999999999999744e+01 4.615000000000000000e+02 5.300000000000000024e-03
3.250000000000000000e+00 4.279999999999999716e+01 4.673999999999999773e+02 5.599999999999999943e-03
3.500000000000000000e+00 4.442000000000000171e+01 4.726000000000000227e+02 5.899999999999999863e-03
3.750000000000000000e+00 4.597999999999999687e+01 4.771999999999999886e+02 6.200000000000000649e-03
4.000000000000000000e+00 4.747999999999999687e+01 4.813000000000000114e+02 6.500000000000000569e-03
4.500000000000000000e+00 5.035999999999999943e+01 4.881999999999999886e+02 7.200000000000000670e-03
5.000000000000000000e+00 5.309000000000000341e+01 4.936000000000000227e+02 7.800000000000000509e-03
5.500000000000000000e+00 5.567999999999999972e+01 4.978999999999999773e+02 8.400000000000001216e-03
6.000000000000000000e+00 5.815999999999999659e+01 5.013000000000000114e+02 9.000000000000001055e-03
6.500000000000000000e+00 6.053000000000000114e+01 5.040000000000000000e+02 9.600000000000000894e-03
7.000000000000000000e+00 6.282000000000000028e+01 5.060000000000000000e+02 1.020000000000000073e-02
8.000000000000000000e+00 6.715000000000000568e+01 5.086000000000000227e+02 1.140000000000000041e-02
9.000000000000000000e+00 7.123000000000000398e+01 5.098000000000000114e+02 1.260000000000000009e-02
1.000000000000000000e+01 7.507999999999999829e+01 5.098000000000000114e+02 1.380000000000000150e-02
1.100000000000000000e+01 7.873999999999999488e+01 5.091000000000000227e+02 1.500000000000000118e-02
1.200000000000000000e+01 8.225000000000000000e+01 5.076999999999999886e+02 1.619999999999999912e-02
1.300000000000000000e+01 8.559999999999999432e+01 5.058000000000000114e+02 1.740000000000000227e-02
1.400000000000000000e+01 8.884000000000000341e+01 5.036000000000000227e+02 1.860000000000000195e-02
1.500000000000000000e+01 9.195000000000000284e+01 5.011000000000000227e+02 1.990000000000000102e-02
1.600000000000000000e+01 9.496999999999999886e+01 4.983000000000000114e+02 2.110000000000000070e-02
1.700000000000000000e+01 9.789000000000000057e+01 4.953999999999999773e+02 2.230000000000000038e-02
1.800000000000000000e+01 1.007000000000000028e+02 4.923999999999999773e+02 2.350000000000000006e-02
2.000000000000000000e+01 1.062000000000000028e+02 4.861000000000000227e+02 2.600000000000000228e-02
2.250000000000000000e+01 1.125999999999999943e+02 4.778999999999999773e+02 2.910000000000000087e-02
2.500000000000000000e+01 1.187000000000000028e+02 4.696000000000000227e+02 3.230000000000000232e-02
2.750000000000000000e+01 1.245000000000000000e+02 4.613000000000000114e+02 3.550000000000000377e-02
3.000000000000000000e+01 1.300000000000000000e+02 4.531999999999999886e+02 3.870000000000000523e-02
3.250000000000000000e+01 1.354000000000000057e+02 4.453000000000000114e+02 4.200000000000000261e-02
3.500000000000000000e+01 1.405000000000000000e+02 4.375000000000000000e+02 4.529999999999999999e-02
3.750000000000000000e+01 1.454000000000000057e+02 4.300000000000000000e+02 4.860000000000000431e-02
4.000000000000000000e+01 1.501999999999999886e+02 4.228000000000000114e+02 5.190000000000000169e-02
4.500000000000000000e+01 1.593000000000000114e+02 4.090000000000000000e+02 5.870000000000000218e-02
5.000000000000000000e+01 1.730000000000000000e+02 3.961000000000000227e+02 6.560000000000000553e-02
5.500000000000000000e+01 1.905999999999999943e+02 3.841000000000000227e+02 7.240000000000000602e-02
6.000000000000000000e+01 2.043000000000000114e+02 3.728000000000000114e+02 7.930000000000000937e-02
6.500000000000000000e+01 2.151999999999999886e+02 3.623000000000000114e+02 8.610000000000000986e-02
7.000000000000000000e+01 2.240999999999999943e+02 3.525000000000000000e+02 9.310000000000000220e-02
8.000000000000000000e+01 2.384000000000000057e+02 3.346000000000000227e+02 1.071000000000000008e-01
9.000000000000000000e+01 2.500999999999999943e+02 3.186999999999999886e+02 1.213000000000000050e-01
1.000000000000000000e+02 2.603999999999999773e+02 3.043999999999999773e+02 1.357000000000000151e-01
1.100000000000000000e+02 2.701999999999999886e+02 2.916999999999999886e+02 1.504000000000000059e-01
1.200000000000000000e+02 2.798000000000000114e+02 2.801000000000000227e+02 1.652000000000000135e-01
