# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.699999999999999956e+00 1.712999999999999901e+01 3.676999999999999886e+02 4.100000000000000346e-03
1.800000000000000044e+00 1.762999999999999901e+01 3.723999999999999773e+02 4.300000000000000003e-03
2.000000000000000000e+00 1.857999999999999829e+01 3.808999999999999773e+02 4.599999999999999922e-03
2.250000000000000000e+00 1.971000000000000085e+01 3.901000000000000227e+02 5.000000000000000104e-03
2.500000000000000000e+00 2.078000000000000114e+01 3.978999999999999773e+02 5.400000000000000286e-03
2.750000000000000000e+00 2.178999999999999915e+01 4.046999999999999886e+02 5.800000000000000468e-03
3.000000000000000000e+00 2.276000000000000156e+01 4.106000000000000227e+02 6.100000000000000387e-03
3.250000000000000000e+00 2.369000000000000128e+01 4.158000000000000114e+02 6.500000000000000569e-03
3.500000000000000000e+00 2.458999999999999986e+01 4.203999999999999773e+02 6.900000000000000751e-03
3.750000000000000000e+00 2.544999999999999929e+01 4.243999999999999773e+02 7.300000000000000065e-03
4.000000000000000000e+00 2.628000000000000114e+01 4.278999999999999773e+02 7.599999999999999985e-03
4.500000000000000000e+00 2.787999999999999901e+01 4.338999999999999773e+02 8.400000000000001216e-03
5.000000000000000000e+00 2.939000000000000057e+01 4.386000000000000227e+02 9.100000000000000450e-03
5.500000000000000000e+00 3.082000000000000028e+01 4.423000000000000114e+02 9.799999999999999684e-03
6.000000000000000000e+00 3.218999999999999773e+01 4.451999999999999886e+02 1.060000000000000005e-02
6.500000000000000000e+00 3.350999999999999801e+01 4.475000000000000000e+02 1.130000000000000102e-02
7.000000000000000000e+00 3.477000000000000313e+01 4.491999999999999886e+02 1.200000000000000025e-02
8.000000000000000000e+00 3.717000000000000171e+01 4.513000000000000114e+02 1.340000000000000045e-02
9.000000000000000000e+00 3.942999999999999972e+01 4.521999999999999886e+02 1.490000000000000005e-02
1.000000000000000000e+01 4.156000000000000227e+01 4.520000000000000000e+02 1.630000000000000199e-02
1.100000000000000000e+01 4.359000000000000341e+01 4.511999999999999886e+02 1.779999999999999985e-02
1.200000000000000000e+01 4.553000000000000114e+01 4.498000000000000114e+02 1.920000000000000179e-02
1.300000000000000000e+01 4.739000000000000057e+01 4.481000000000000227e+02 2.069999999999999965e-02
1.400000000000000000e+01 4.917999999999999972e+01 4.458999999999999773e+02 2.210000000000000159e-02
1.500000000000000000e+01 5.090999999999999659e+01 4.436000000000000227e+02 2.359999999999999945e-02
1.600000000000000000e+01 5.257999999999999829e+01 4.410000000000000000e+02 2.510000000000000078e-02
1.700000000000000000e+01 5.420000000000000284e+01 4.383999999999999773e+02 2.660000000000000211e-02
1.800000000000000000e+01 5.577000000000000313e+01 4.356000000000000227e+02 2.809999999999999998e-02
2.000000000000000000e+01 5.878999999999999915e+01 4.298000000000000114e+02 3.110000000000000264e-02
2.250000000000000000e+01 6.235999999999999943e+01 4.223000000000000114e+02 3.490000000000000047e-02
2.500000000000000000e+01 6.573000000000000398e+01 4.146999999999999886e+02 3.880000000000000115e-02
2.750000000000000000e+01 6.893999999999999773e+01 4.071999999999999886e+02 4.280000000000000471e-02
3.000000000000000000e+01 7.201000000000000512e+01 3.998999999999999773e+02 4.680000000000000132e-02
3.250000000000000000e+01 7.495000000000000284e+01 3.926999999999999886e+02 5.090000000000000080e-02
3.500000000000000000e+01 7.779000000000000625e+01 3.858000000000000114e+02 5.500000000000000028e-02
3.750000000000000000e+01 8.051999999999999602e+01 3.790000000000000000e+02 5.920000000000000262e-02
4.000000000000000000e+01 8.315999999999999659e+01 3.725000000000000000e+02 6.339999999999999802e-02
4.500000000000000000e+01 8.820999999999999375e+01 3.601000000000000227e+02 7.200000000000000844e-02
5.000000000000000000e+01 9.601999999999999602e+01 3.485000000000000000e+02 8.080000000000001070e-02
5.500000000000000000e+01 1.062000000000000028e+02 3.378000000000000114e+02 8.970000000000000195e-02
