# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.749990000000000268e-01 8.926000000000000156e+00 5.144999999999999574e+00 6.599999999999999964e-03
3.999990000000000490e-01 9.217999999999999972e+00 5.091999999999999638e+00 7.000000000000000146e-03
4.499990000000000379e-01 9.778000000000000469e+00 4.990000000000000213e+00 7.800000000000000509e-03
4.999990000000000268e-01 1.031000000000000050e+01 4.892000000000000348e+00 8.600000000000000006e-03
5.499990000000000157e-01 1.081000000000000050e+01 4.799000000000000377e+00 9.400000000000000369e-03
5.999990000000000601e-01 1.128999999999999915e+01 4.709999999999999964e+00 1.020000000000000073e-02
6.499989999999999934e-01 1.175000000000000000e+01 4.625000000000000000e+00 1.110000000000000049e-02
6.999990000000000379e-01 1.218999999999999950e+01 4.543000000000000149e+00 1.190000000000000085e-02
7.999990000000000157e-01 1.303999999999999915e+01 4.391000000000000014e+00 1.349999999999999985e-02
8.999989999999999934e-01 1.383000000000000007e+01 4.251999999999999780e+00 1.519999999999999997e-02
9.999990000000000823e-01 1.458000000000000007e+01 4.123999999999999666e+00 1.690000000000000183e-02
1.100000000000000089e+00 1.528999999999999915e+01 4.006000000000000227e+00 1.850000000000000255e-02
1.199999999999999956e+00 1.597000000000000064e+01 3.895999999999999908e+00 2.020000000000000268e-02
1.300000000000000044e+00 1.662000000000000099e+01 3.794000000000000039e+00 2.189999999999999933e-02
1.399999999999999911e+00 1.725000000000000000e+01 3.698999999999999844e+00 2.359999999999999945e-02
1.500000000000000000e+00 1.785000000000000142e+01 3.609999999999999876e+00 2.529999999999999957e-02
1.600000000000000089e+00 1.844000000000000128e+01 3.525999999999999801e+00 2.699999999999999969e-02
1.699999999999999956e+00 1.900000000000000000e+01 3.447000000000000064e+00 2.869999999999999982e-02
1.800000000000000044e+00 1.955999999999999872e+01 3.371999999999999886e+00 3.039999999999999994e-02
2.000000000000000000e+00 2.060999999999999943e+01 3.234999999999999876e+00 3.380000000000000365e-02
2.250000000000000000e+00 2.169000000000000128e+01 3.083000000000000185e+00 3.810000000000000192e-02
2.500000000000000000e+00 2.271000000000000085e+01 2.947000000000000064e+00 4.240000000000000019e-02
2.750000000000000000e+00 2.367000000000000171e+01 2.826000000000000068e+00 4.680000000000000132e-02
3.000000000000000000e+00 2.458999999999999986e+01 2.716000000000000192e+00 5.109999999999999959e-02
3.250000000000000000e+00 2.548000000000000043e+01 2.616999999999999993e+00 5.550000000000000072e-02
