# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
3.500000000000000000e+00 4.142000000000000171e+01 2.549000000000000057e+02 8.800000000000000530e-03
3.750000000000000000e+00 4.286999999999999744e+01 2.556999999999999886e+02 9.300000000000000974e-03
4.000000000000000000e+00 4.428000000000000114e+01 2.563000000000000114e+02 9.900000000000000813e-03
4.500000000000000000e+00 4.696999999999999886e+01 2.568999999999999773e+02 1.089999999999999997e-02
5.000000000000000000e+00 4.950999999999999801e+01 2.570000000000000000e+02 1.200000000000000025e-02
5.500000000000000000e+00 5.192999999999999972e+01 2.566999999999999886e+02 1.300000000000000114e-02
6.000000000000000000e+00 5.422999999999999687e+01 2.560000000000000000e+02 1.410000000000000142e-02
6.500000000000000000e+00 5.645000000000000284e+01 2.550999999999999943e+02 1.510000000000000057e-02
7.000000000000000000e+00 5.857999999999999829e+01 2.540000000000000000e+02 1.619999999999999912e-02
8.000000000000000000e+00 6.263000000000000256e+01 2.515000000000000000e+02 1.830000000000000029e-02
9.000000000000000000e+00 6.643000000000000682e+01 2.485000000000000000e+02 2.040000000000000147e-02
1.000000000000000000e+01 7.001999999999999602e+01 2.454000000000000057e+02 2.260000000000000203e-02
1.100000000000000000e+01 7.343999999999999773e+01 2.420999999999999943e+02 2.469999999999999973e-02
1.200000000000000000e+01 7.670999999999999375e+01 2.388000000000000114e+02 2.690000000000000030e-02
1.300000000000000000e+01 7.984999999999999432e+01 2.355000000000000000e+02 2.910000000000000087e-02
1.400000000000000000e+01 8.285999999999999943e+01 2.323000000000000114e+02 3.130000000000000143e-02
1.500000000000000000e+01 8.576999999999999602e+01 2.290000000000000000e+02 3.360000000000000486e-02
1.600000000000000000e+01 8.859000000000000341e+01 2.258000000000000114e+02 3.579999999999999849e-02
1.700000000000000000e+01 9.131000000000000227e+01 2.226999999999999886e+02 3.810000000000000192e-02
1.800000000000000000e+01 9.395999999999999375e+01 2.196999999999999886e+02 4.040000000000000535e-02
2.000000000000000000e+01 9.904999999999999716e+01 2.138000000000000114e+02 4.500000000000000527e-02
2.250000000000000000e+01 1.050999999999999943e+02 2.068000000000000114e+02 5.080000000000000487e-02
2.500000000000000000e+01 1.107999999999999972e+02 2.004000000000000057e+02 5.670000000000000040e-02
2.750000000000000000e+01 1.162000000000000028e+02 1.943000000000000114e+02 6.270000000000000573e-02
3.000000000000000000e+01 1.212999999999999972e+02 1.886999999999999886e+02 6.869999999999999718e-02
3.250000000000000000e+01 1.265000000000000000e+02 1.834000000000000057e+02 7.480000000000000537e-02
3.500000000000000000e+01 1.319000000000000057e+02 1.784000000000000057e+02 8.089999999999999969e-02
3.750000000000000000e+01 1.369000000000000057e+02 1.738000000000000114e+02 8.700000000000000788e-02
4.000000000000000000e+01 1.415999999999999943e+02 1.694000000000000057e+02 9.320000000000000506e-02
4.500000000000000000e+01 1.499000000000000057e+02 1.614000000000000057e+02 1.055999999999999994e-01
5.000000000000000000e+01 1.573000000000000114e+02 1.541999999999999886e+02 1.181999999999999995e-01
5.500000000000000000e+01 1.640000000000000000e+02 1.476999999999999886e+02 1.307999999999999996e-01
6.000000000000000000e+01 1.700999999999999943e+02 1.419000000000000057e+02 1.436000000000000054e-01
6.500000000000000000e+01 1.759000000000000057e+02 1.365000000000000000e+02 1.564000000000000112e-01
7.000000000000000000e+01 1.814000000000000057e+02 1.316999999999999886e+02 1.693000000000000060e-01
8.000000000000000000e+01 1.915999999999999943e+02 1.230999999999999943e+02 1.953000000000000014e-01
9.000000000000000000e+01 2.010000000000000000e+02 1.157000000000000028e+02 2.214000000000000135e-01
1.000000000000000000e+02 2.098000000000000114e+02 1.092000000000000028e+02 2.476000000000000145e-01
1.100000000000000000e+02 2.181999999999999886e+02 1.035999999999999943e+02 2.737999999999999878e-01
1.200000000000000000e+02 2.261999999999999886e+02 9.862000000000000455e+01 2.998999999999999999e-01
1.300000000000000000e+02 2.340000000000000000e+02 9.415999999999999659e+01 3.260000000000000120e-01
1.400000000000000000e+02 2.415000000000000000e+02 9.014000000000000057e+01 3.520000000000000351e-01
1.500000000000000000e+02 2.489000000000000057e+02 8.650000000000000000e+01 3.778000000000000247e-01
1.600000000000000000e+02 2.561999999999999886e+02 8.318999999999999773e+01 4.035000000000000253e-01
1.700000000000000000e+02 2.633999999999999773e+02 8.015000000000000568e+01 4.290000000000000480e-01
1.800000000000000000e+02 2.705000000000000000e+02 7.737000000000000455e+01 4.543000000000000371e-01
2.000000000000000000e+02 2.845000000000000000e+02 7.240999999999999659e+01 5.042999999999999705e-01
2.250000000000000000e+02 3.016999999999999886e+02 6.715999999999999659e+01 5.655999999999999917e-01
2.500000000000000000e+02 3.188999999999999773e+02 6.270000000000000284e+01 6.253000000000000780e-01
2.750000000000000000e+02 3.358999999999999773e+02 5.888000000000000256e+01 6.834000000000000075e-01
3.000000000000000000e+02 3.528999999999999773e+02 5.553999999999999915e+01 7.399000000000000021e-01
3.250000000000000000e+02 3.698000000000000114e+02 5.260999999999999943e+01 7.949000000000000510e-01
3.500000000000000000e+02 3.866000000000000227e+02 5.002000000000000313e+01 8.484000000000000430e-01
3.750000000000000000e+02 4.033999999999999773e+02 4.768999999999999773e+01 9.002999999999999892e-01
4.000000000000000000e+02 4.201000000000000227e+02 4.560000000000000142e+01 9.509000000000000785e-01
4.500000000000000000e+02 4.531999999999999886e+02 4.197999999999999687e+01 1.050000000000000044e+00
5.000000000000000000e+02 4.860000000000000000e+02 3.895000000000000284e+01 1.139999999999999902e+00
5.500000000000000000e+02 5.182999999999999545e+02 3.636999999999999744e+01 1.229999999999999982e+00
6.000000000000000000e+02 5.502000000000000455e+02 3.414999999999999858e+01 1.310000000000000053e+00
6.500000000000000000e+02 5.815000000000000000e+02 3.221000000000000085e+01 1.389999999999999902e+00
7.000000000000000000e+02 6.122000000000000455e+02 3.050000000000000000e+01 1.469999999999999973e+00
8.000000000000000000e+02 6.717000000000000455e+02 2.762000000000000099e+01 1.610000000000000098e+00
9.000000000000000000e+02 7.287999999999999545e+02 2.528999999999999915e+01 1.739999999999999991e+00
1.000000000000000000e+03 7.832000000000000455e+02 2.335000000000000142e+01 1.870000000000000107e+00
1.100000000000000000e+03 8.351000000000000227e+02 2.171999999999999886e+01 1.979999999999999982e+00
1.200000000000000000e+03 8.845000000000000000e+02 2.032000000000000028e+01 2.089999999999999858e+00
1.300000000000000000e+03 9.313999999999999773e+02 1.910000000000000142e+01 2.200000000000000178e+00
1.400000000000000000e+03 9.760000000000000000e+02 1.803000000000000114e+01 2.299999999999999822e+00
1.500000000000000000e+03 1.018000000000000000e+03 1.708999999999999986e+01 2.399999999999999911e+00
1.600000000000000000e+03 1.059000000000000000e+03 1.625000000000000000e+01 2.490000000000000213e+00
1.700000000000000000e+03 1.097000000000000000e+03 1.550000000000000000e+01 2.580000000000000071e+00
1.800000000000000000e+03 1.133000000000000000e+03 1.482000000000000028e+01 2.669999999999999929e+00
2.000000000000000000e+03 1.200000000000000000e+03 1.363000000000000078e+01 2.830000000000000071e+00
2.250000000000000000e+03 1.275000000000000000e+03 1.241000000000000014e+01 3.029999999999999805e+00
2.500000000000000000e+03 1.342000000000000000e+03 1.141000000000000014e+01 3.220000000000000195e+00
2.750000000000000000e+03 1.402000000000000000e+03 1.057000000000000028e+01 3.399999999999999911e+00
3.000000000000000000e+03 1.456000000000000000e+03 9.852000000000000313e+00 3.569999999999999840e+00
3.250000000000000000e+03 1.504000000000000000e+03 9.233999999999999986e+00 3.729999999999999982e+00
3.500000000000000000e+03 1.549000000000000000e+03 8.694000000000000838e+00 3.899999999999999911e+00
3.750000000000000000e+03 1.590000000000000000e+03 8.218999999999999417e+00 4.049999999999999822e+00
4.000000000000000000e+03 1.629000000000000000e+03 7.796000000000000263e+00 4.209999999999999964e+00
4.500000000000000000e+03 1.699000000000000000e+03 7.078000000000000291e+00 4.500000000000000000e+00
5.000000000000000000e+03 1.762000000000000000e+03 6.488999999999999879e+00 4.790000000000000036e+00
5.500000000000000000e+03 1.819000000000000000e+03 5.996999999999999886e+00 5.070000000000000284e+00
6.000000000000000000e+03 1.871000000000000000e+03 5.578999999999999737e+00 5.339999999999999858e+00
6.500000000000000000e+03 1.917000000000000000e+03 5.219999999999999751e+00 5.599999999999999645e+00
7.000000000000000000e+03 1.957000000000000000e+03 4.907000000000000028e+00 5.860000000000000320e+00
8.000000000000000000e+03 2.020000000000000000e+03 4.387999999999999901e+00 6.360000000000000320e+00
9.000000000000000000e+03 2.061000000000000000e+03 3.974000000000000199e+00 6.839999999999999858e+00
1.000000000000000000e+04 2.084000000000000000e+03 3.636000000000000121e+00 7.330000000000000071e+00
