# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
5.000000000000000000e+00 4.632000000000000028e+01 1.061000000000000000e+03 9.300000000000000974e-03
5.500000000000000000e+00 4.857999999999999829e+01 1.109000000000000000e+03 9.700000000000000289e-03
6.000000000000000000e+00 5.074000000000000199e+01 1.155000000000000000e+03 1.000000000000000021e-02
6.500000000000000000e+00 5.282000000000000028e+01 1.199000000000000000e+03 1.040000000000000126e-02
7.000000000000000000e+00 5.481000000000000227e+01 1.240000000000000000e+03 1.080000000000000057e-02
8.000000000000000000e+00 5.860000000000000142e+01 1.316000000000000000e+03 1.140000000000000041e-02
9.000000000000000000e+00 6.214999999999999858e+01 1.386000000000000000e+03 1.210000000000000138e-02
1.000000000000000000e+01 6.551000000000000512e+01 1.451000000000000000e+03 1.270000000000000122e-02
1.100000000000000000e+01 6.870999999999999375e+01 1.511000000000000000e+03 1.330000000000000106e-02
1.200000000000000000e+01 7.176999999999999602e+01 1.567000000000000000e+03 1.390000000000000090e-02
1.300000000000000000e+01 7.470000000000000284e+01 1.620000000000000000e+03 1.440000000000000134e-02
1.400000000000000000e+01 7.751999999999999602e+01 1.669000000000000000e+03 1.490000000000000005e-02
1.500000000000000000e+01 8.023999999999999488e+01 1.716000000000000000e+03 1.540000000000000049e-02
1.600000000000000000e+01 8.287000000000000455e+01 1.760000000000000000e+03 1.590000000000000094e-02
1.700000000000000000e+01 8.542000000000000171e+01 1.802000000000000000e+03 1.640000000000000138e-02
1.800000000000000000e+01 8.790000000000000568e+01 1.843000000000000000e+03 1.690000000000000183e-02
2.000000000000000000e+01 9.265999999999999659e+01 1.918000000000000000e+03 1.779999999999999985e-02
2.250000000000000000e+01 9.828000000000000114e+01 2.003000000000000000e+03 1.899999999999999953e-02
2.500000000000000000e+01 1.035999999999999943e+02 2.081000000000000000e+03 2.000000000000000042e-02
2.750000000000000000e+01 1.087000000000000028e+02 2.152000000000000000e+03 2.110000000000000070e-02
3.000000000000000000e+01 1.135000000000000000e+02 2.217000000000000000e+03 2.210000000000000159e-02
