# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.699990000000000112e-01 2.810999999999999943e+00 1.365999999999999943e+02 1.500000000000000031e-03
1.799989999999999923e-01 2.891999999999999904e+00 1.399000000000000057e+02 1.600000000000000077e-03
1.999990000000000101e-01 3.048999999999999932e+00 1.461999999999999886e+02 1.600000000000000077e-03
2.249990000000000046e-01 3.233999999999999986e+00 1.534000000000000057e+02 1.700000000000000122e-03
2.499989999999999990e-01 3.408999999999999808e+00 1.600000000000000000e+02 1.899999999999999996e-03
2.749990000000000490e-01 3.575000000000000178e+00 1.660000000000000000e+02 1.899999999999999996e-03
2.999990000000000157e-01 3.733999999999999986e+00 1.716999999999999886e+02 2.000000000000000042e-03
3.249990000000000379e-01 3.886000000000000121e+00 1.769000000000000057e+02 2.100000000000000304e-03
3.499990000000000046e-01 4.033000000000000362e+00 1.818000000000000114e+02 2.200000000000000133e-03
3.749990000000000268e-01 4.174999999999999822e+00 1.865000000000000000e+02 2.299999999999999961e-03
3.999990000000000490e-01 4.312000000000000277e+00 1.908000000000000114e+02 2.400000000000000223e-03
4.499990000000000379e-01 4.573000000000000398e+00 1.989000000000000057e+02 2.600000000000000314e-03
4.999990000000000268e-01 4.820999999999999730e+00 2.061999999999999886e+02 2.700000000000000143e-03
5.499990000000000157e-01 5.056000000000000050e+00 2.128000000000000114e+02 2.900000000000000234e-03
5.999990000000000601e-01 5.280999999999999694e+00 2.189000000000000057e+02 3.000000000000000062e-03
6.499989999999999934e-01 5.496000000000000441e+00 2.245000000000000000e+02 3.200000000000000153e-03
6.999990000000000379e-01 5.703999999999999737e+00 2.296999999999999886e+02 3.299999999999999982e-03
7.999990000000000157e-01 6.097999999999999865e+00 2.390999999999999943e+02 3.600000000000000335e-03
8.999989999999999934e-01 6.467999999999999972e+00 2.474000000000000057e+02 3.900000000000000255e-03
9.999990000000000823e-01 6.817999999999999616e+00 2.546999999999999886e+02 4.200000000000000608e-03
1.100000000000000089e+00 7.150999999999999801e+00 2.613000000000000114e+02 4.400000000000000265e-03
1.199999999999999956e+00 7.469000000000000306e+00 2.671999999999999886e+02 4.700000000000000185e-03
1.300000000000000044e+00 7.774000000000000021e+00 2.726000000000000227e+02 4.899999999999999842e-03
1.399999999999999911e+00 8.067000000000000171e+00 2.775000000000000000e+02 5.200000000000000629e-03
1.500000000000000000e+00 8.349999999999999645e+00 2.820000000000000000e+02 5.400000000000000286e-03
1.600000000000000089e+00 8.624000000000000554e+00 2.861999999999999886e+02 5.700000000000000205e-03
1.699999999999999956e+00 8.890000000000000568e+00 2.900000000000000000e+02 5.899999999999999863e-03
1.800000000000000044e+00 9.147999999999999687e+00 2.936000000000000227e+02 6.100000000000000387e-03
2.000000000000000000e+00 9.643000000000000682e+00 3.000000000000000000e+02 6.599999999999999964e-03
2.250000000000000000e+00 1.023000000000000043e+01 3.068999999999999773e+02 7.200000000000000670e-03
2.500000000000000000e+00 1.077999999999999936e+01 3.126999999999999886e+02 7.800000000000000509e-03
2.750000000000000000e+00 1.131000000000000050e+01 3.176999999999999886e+02 8.300000000000000086e-03
