# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.500000000000000000e+00 1.060999999999999943e+01 3.003000000000000114e+02 5.400000000000000286e-03
1.600000000000000089e+00 1.096000000000000085e+01 3.068000000000000114e+02 5.599999999999999943e-03
1.699999999999999956e+00 1.130000000000000071e+01 3.130000000000000000e+02 5.800000000000000468e-03
1.800000000000000044e+00 1.161999999999999922e+01 3.188000000000000114e+02 6.000000000000000125e-03
2.000000000000000000e+00 1.225000000000000000e+01 3.296000000000000227e+02 6.400000000000000307e-03
2.250000000000000000e+00 1.299000000000000021e+01 3.416999999999999886e+02 6.900000000000000751e-03
2.500000000000000000e+00 1.369999999999999929e+01 3.526000000000000227e+02 7.300000000000000065e-03
2.750000000000000000e+00 1.436999999999999922e+01 3.623000000000000114e+02 7.800000000000000509e-03
3.000000000000000000e+00 1.500999999999999979e+01 3.711000000000000227e+02 8.200000000000000691e-03
3.250000000000000000e+00 1.561999999999999922e+01 3.791999999999999886e+02 8.700000000000001135e-03
3.500000000000000000e+00 1.621000000000000085e+01 3.866000000000000227e+02 9.100000000000000450e-03
3.750000000000000000e+00 1.678000000000000114e+01 3.933999999999999773e+02 9.499999999999999764e-03
4.000000000000000000e+00 1.732999999999999829e+01 3.998000000000000114e+02 9.900000000000000813e-03
4.500000000000000000e+00 1.837999999999999901e+01 4.111000000000000227e+02 1.070000000000000118e-02
5.000000000000000000e+00 1.937000000000000099e+01 4.210000000000000000e+02 1.149999999999999981e-02
5.500000000000000000e+00 2.032000000000000028e+01 4.296999999999999886e+02 1.230000000000000017e-02
6.000000000000000000e+00 2.121999999999999886e+01 4.373999999999999773e+02 1.310000000000000053e-02
6.500000000000000000e+00 2.208999999999999986e+01 4.443000000000000114e+02 1.390000000000000090e-02
7.000000000000000000e+00 2.292000000000000171e+01 4.505000000000000000e+02 1.460000000000000013e-02
8.000000000000000000e+00 2.451000000000000156e+01 4.611000000000000227e+02 1.609999999999999973e-02
9.000000000000000000e+00 2.598999999999999844e+01 4.698999999999999773e+02 1.750000000000000167e-02
