# Energy(keV)    dEe/dx(keV/micro_m)  dEn/dx(keV/micro_m)  x(micro_m)
1.600000000000000000e+01 5.661999999999999744e+01 1.281000000000000000e+03 2.140000000000000235e-02
1.700000000000000000e+01 5.835999999999999943e+01 1.311000000000000000e+03 2.210000000000000159e-02
1.800000000000000000e+01 6.004999999999999716e+01 1.341000000000000000e+03 2.270000000000000143e-02
2.000000000000000000e+01 6.329999999999999716e+01 1.396000000000000000e+03 2.400000000000000050e-02
2.250000000000000000e+01 6.714000000000000057e+01 1.459000000000000000e+03 2.550000000000000183e-02
2.500000000000000000e+01 7.076999999999999602e+01 1.516000000000000000e+03 2.690000000000000030e-02
2.750000000000000000e+01 7.423000000000000398e+01 1.568000000000000000e+03 2.830000000000000224e-02
3.000000000000000000e+01 7.753000000000000114e+01 1.616000000000000000e+03 2.960000000000000131e-02
3.250000000000000000e+01 8.068999999999999773e+01 1.661000000000000000e+03 3.090000000000000038e-02
3.500000000000000000e+01 8.373999999999999488e+01 1.703000000000000000e+03 3.219999999999999946e-02
3.750000000000000000e+01 8.668000000000000682e+01 1.742000000000000000e+03 3.350000000000000200e-02
4.000000000000000000e+01 8.951999999999999602e+01 1.778000000000000000e+03 3.470000000000000168e-02
4.500000000000000000e+01 9.495000000000000284e+01 1.845000000000000000e+03 3.710000000000000103e-02
5.000000000000000000e+01 1.000999999999999943e+02 1.905000000000000000e+03 3.930000000000000160e-02
5.500000000000000000e+01 1.050000000000000000e+02 1.959000000000000000e+03 4.160000000000000503e-02
6.000000000000000000e+01 1.095999999999999943e+02 2.008000000000000000e+03 4.370000000000000273e-02
6.500000000000000000e+01 1.140999999999999943e+02 2.053000000000000000e+03 4.590000000000000330e-02
7.000000000000000000e+01 1.184000000000000057e+02 2.094000000000000000e+03 4.790000000000000507e-02
8.000000000000000000e+01 1.265999999999999943e+02 2.167000000000000000e+03 5.200000000000000455e-02
9.000000000000000000e+01 1.343000000000000114e+02 2.231000000000000000e+03 5.590000000000000524e-02
1.000000000000000000e+02 1.415999999999999943e+02 2.287000000000000000e+03 5.970000000000000306e-02
1.100000000000000000e+02 1.485000000000000000e+02 2.336000000000000000e+03 6.339999999999999802e-02
1.200000000000000000e+02 1.550999999999999943e+02 2.380000000000000000e+03 6.710000000000000686e-02
1.300000000000000000e+02 1.614000000000000057e+02 2.419000000000000000e+03 7.069999999999999896e-02
1.400000000000000000e+02 1.675000000000000000e+02 2.454000000000000000e+03 7.420000000000000207e-02
1.500000000000000000e+02 1.734000000000000057e+02 2.486000000000000000e+03 7.770000000000000517e-02
1.600000000000000000e+02 1.790999999999999943e+02 2.515000000000000000e+03 8.110000000000000542e-02
1.700000000000000000e+02 1.845999999999999943e+02 2.541000000000000000e+03 8.450000000000000566e-02
1.800000000000000000e+02 1.899000000000000057e+02 2.565000000000000000e+03 8.790000000000000591e-02
2.000000000000000000e+02 2.001999999999999886e+02 2.607000000000000000e+03 9.450000000000000067e-02
2.250000000000000000e+02 2.124000000000000057e+02 2.651000000000000000e+03 1.026999999999999996e-01
2.500000000000000000e+02 2.239000000000000057e+02 2.687000000000000000e+03 1.107000000000000067e-01
2.750000000000000000e+02 2.348000000000000114e+02 2.716000000000000000e+03 1.186000000000000110e-01
3.000000000000000000e+02 2.451999999999999886e+02 2.740000000000000000e+03 1.264000000000000123e-01
3.250000000000000000e+02 2.553000000000000114e+02 2.760000000000000000e+03 1.342000000000000137e-01
3.500000000000000000e+02 2.648999999999999773e+02 2.776000000000000000e+03 1.418999999999999984e-01
3.750000000000000000e+02 2.741999999999999886e+02 2.789000000000000000e+03 1.494999999999999940e-01
4.000000000000000000e+02 2.831999999999999886e+02 2.799000000000000000e+03 1.571000000000000174e-01
4.500000000000000000e+02 3.003999999999999773e+02 2.814000000000000000e+03 1.722000000000000197e-01
5.000000000000000000e+02 3.473000000000000114e+02 2.822000000000000000e+03 1.869999999999999996e-01
5.500000000000000000e+02 3.861000000000000227e+02 2.825000000000000000e+03 2.017000000000000182e-01
6.000000000000000000e+02 4.095000000000000000e+02 2.824000000000000000e+03 2.162000000000000033e-01
6.500000000000000000e+02 4.235000000000000000e+02 2.820000000000000000e+03 2.307000000000000162e-01
7.000000000000000000e+02 4.321999999999999886e+02 2.813000000000000000e+03 2.452000000000000013e-01
8.000000000000000000e+02 4.430000000000000000e+02 2.795000000000000000e+03 2.742999999999999883e-01
9.000000000000000000e+02 4.521000000000000227e+02 2.771000000000000000e+03 3.034000000000000030e-01
1.000000000000000000e+03 4.628000000000000114e+02 2.744000000000000000e+03 3.328000000000000402e-01
1.100000000000000000e+03 4.761000000000000227e+02 2.715000000000000000e+03 3.623999999999999999e-01
1.200000000000000000e+03 4.916999999999999886e+02 2.684000000000000000e+03 3.921000000000000041e-01
1.300000000000000000e+03 5.093999999999999773e+02 2.653000000000000000e+03 4.221000000000000307e-01
1.400000000000000000e+03 5.287000000000000455e+02 2.621000000000000000e+03 4.521000000000000019e-01
1.500000000000000000e+03 5.492999999999999545e+02 2.590000000000000000e+03 4.823000000000000065e-01
1.600000000000000000e+03 5.707999999999999545e+02 2.558000000000000000e+03 5.127000000000000446e-01
1.700000000000000000e+03 5.930000000000000000e+02 2.527000000000000000e+03 5.431000000000000272e-01
1.800000000000000000e+03 6.157000000000000455e+02 2.497000000000000000e+03 5.736999999999999877e-01
2.000000000000000000e+03 6.617999999999999545e+02 2.437000000000000000e+03 6.350999999999999979e-01
2.250000000000000000e+03 7.196000000000000227e+02 2.366000000000000000e+03 7.123000000000000442e-01
2.500000000000000000e+03 7.765000000000000000e+02 2.298000000000000000e+03 7.899000000000000465e-01
2.750000000000000000e+03 8.317000000000000455e+02 2.234000000000000000e+03 8.679000000000000048e-01
3.000000000000000000e+03 8.847000000000000455e+02 2.174000000000000000e+03 9.462000000000000410e-01
3.250000000000000000e+03 9.351000000000000227e+02 2.118000000000000000e+03 1.020000000000000018e+00
3.500000000000000000e+03 9.828999999999999773e+02 2.064000000000000000e+03 1.100000000000000089e+00
3.750000000000000000e+03 1.028000000000000000e+03 2.014000000000000000e+03 1.179999999999999938e+00
4.000000000000000000e+03 1.070000000000000000e+03 1.966000000000000000e+03 1.260000000000000009e+00
4.500000000000000000e+03 1.147000000000000000e+03 1.879000000000000000e+03 1.419999999999999929e+00
5.000000000000000000e+03 1.214000000000000000e+03 1.799000000000000000e+03 1.580000000000000071e+00
5.500000000000000000e+03 1.271000000000000000e+03 1.728000000000000000e+03 1.739999999999999991e+00
6.000000000000000000e+03 1.321000000000000000e+03 1.662000000000000000e+03 1.899999999999999911e+00
6.500000000000000000e+03 1.364000000000000000e+03 1.603000000000000000e+03 2.069999999999999840e+00
7.000000000000000000e+03 1.403000000000000000e+03 1.548000000000000000e+03 2.229999999999999982e+00
8.000000000000000000e+03 1.470000000000000000e+03 1.451000000000000000e+03 2.560000000000000053e+00
9.000000000000000000e+03 1.530000000000000000e+03 1.367000000000000000e+03 2.899999999999999911e+00
1.000000000000000000e+04 1.589000000000000000e+03 1.293000000000000000e+03 3.229999999999999982e+00
